trip_id,stop_id,stop_sequence
1755,  2210,  7
1755,  3075,  8
1755,  548,  9
1755,  200,  10
1755,  3404,  11
1755,  2921,  12
1755,  1344,  13
1755,  1540,  14
1755,  2839,  15
1755,  177,  16
1755,  2833,  17
1755,  2179,  18
1755,  2720,  19
1755,  1430,  20
1755,  3565,  21
1755,  2234,  22
1755,  2250,  23
1755,  126,  24
1755,  179,  27
1755,  1471,  28
1755,  1580,  29
1755,  3536,  30
1755,  79,  31
1755,  1239,  32
1755,  2059,  33
1755,  3420,  34
1755,  772,  35
1755,  2170,  36
1755,  3583,  37
1755,  952,  38
1755,  2539,  39
1755,  3357,  40
1755,  1634,  41
1755,  336,  42
1755,  3094,  43
1755,  1346,  44
1755,  56,  45
1755,  2376,  46
1755,  3307,  47
1755,  1131,  48
1755,  1526,  49
1755,  234,  50
1755,  2583,  51
1755,  1276,  52
1755,  2274,  53
1755,  293,  54
1755,  277,  55
1755,  2989,  56
1755,  2435,  57
1756,  1027,  0
1756,  1926,  1
1756,  3453,  2
1756,  592,  3
1756,  3596,  4
1756,  2357,  5
1756,  145,  6
1756,  2530,  7
1756,  320,  8
1756,  1045,  9
1756,  2360,  10
1756,  2334,  11
1756,  40,  12
1756,  1331,  13
1756,  2631,  14
1756,  321,  15
1756,  1590,  16
1756,  1529,  17
1756,  1236,  18
1756,  2988,  19
1756,  790,  20
1756,  1750,  21
1756,  515,  22
1756,  466,  23
1756,  2217,  24
1756,  2271,  26
1756,  2327,  28
1756,  358,  29
1756,  1604,  30
1756,  82,  31
1756,  2999,  32
1756,  584,  33
1756,  1539,  34
1756,  3359,  35
1756,  3051,  36
1756,  1202,  37
1756,  1538,  38
1756,  3556,  39
1756,  2083,  40
1756,  758,  41
1756,  1927,  42
1756,  2948,  43
1756,  720,  44
1756,  1243,  45
1756,  1975,  46
1756,  3268,  47
1756,  3,  48
1756,  3190,  49
1762,  1027,  0
1762,  1926,  1
1762,  167,  2
1762,  3119,  3
1762,  1125,  4
1762,  1792,  5
1764,  214,  0
1764,  1501,  1
1764,  3016,  2
1764,  262,  3
1764,  3453,  4
1764,  592,  5
1764,  293,  6
1764,  2507,  7
1764,  2989,  8
1764,  2435,  9
1766,  3190,  0
1766,  1882,  1
1766,  3075,  2
1766,  548,  3
1766,  200,  4
1766,  3404,  5
1766,  2921,  6
1766,  1344,  7
1766,  1540,  8
1766,  2839,  9
1766,  177,  10
1766,  2833,  11
1766,  2179,  12
1766,  2720,  13
1766,  1430,  14
1766,  3565,  15
1766,  2234,  16
1766,  2250,  17
1766,  126,  18
1766,  179,  21
1766,  1471,  22
1766,  1580,  23
1766,  3536,  24
1766,  79,  25
1766,  1239,  26
1766,  2059,  27
1766,  3420,  28
1766,  772,  29
1766,  2170,  30
1766,  3583,  31
1766,  952,  32
1766,  2539,  33
1766,  3357,  34
1766,  1634,  35
1766,  336,  36
1766,  3094,  37
1766,  1346,  38
1766,  56,  39
1766,  2376,  40
1766,  3307,  41
1766,  1131,  42
1766,  1526,  43
1766,  234,  44
1766,  2583,  45
1766,  1276,  46
1766,  2274,  47
1766,  293,  48
1766,  2507,  49
1766,  2989,  50
1766,  2435,  51
1772,  1027,  0
1772,  1926,  1
1772,  167,  2
1772,  3119,  3
1772,  1125,  4
1772,  1792,  5
1772,  2449,  6
1772,  1508,  7
1772,  874,  8
1772,  3226,  9
1772,  3401,  10
1772,  1878,  11
1772,  1092,  13
1772,  2515,  14
1772,  303,  15
1772,  1265,  16
1772,  28,  18
1772,  182,  21
1772,  1596,  22
1772,  3010,  23
1772,  820,  24
1772,  2218,  25
1772,  252,  27
1772,  3533,  28
1772,  239,  29
1772,  3027,  30
1772,  2417,  31
1772,  43,  32
1772,  1104,  33
1772,  967,  34
1772,  2093,  35
1772,  534,  36
1772,  2545,  38
1772,  2753,  39
1772,  102,  40
1772,  797,  41
1772,  2124,  42
1772,  2199,  43
1772,  3084,  44
1772,  1533,  45
1772,  2283,  46
1772,  98,  47
1772,  1744,  48
1772,  2691,  49
1772,  253,  50
1772,  1666,  51
1772,  2847,  52
1772,  199,  53
1772,  1374,  54
1772,  2800,  55
1772,  823,  56
1772,  2195,  57
1772,  12,  58
1772,  2943,  59
1772,  732,  60
1772,  1919,  61
1772,  3329,  62
1772,  900,  63
1772,  1854,  64
1772,  3489,  65
1772,  1317,  66
1772,  2508,  67
1772,  299,  68
1772,  1036,  69
1772,  2438,  70
1776,  2438,  0
1776,  31,  1
1776,  1418,  2
1776,  3060,  3
1776,  250,  4
1776,  1674,  5
1776,  2846,  6
1776,  643,  7
1776,  1834,  8
1776,  2795,  9
1776,  822,  10
1776,  2224,  11
1776,  3414,  12
1776,  1188,  13
1776,  3332,  14
1776,  898,  15
1776,  2306,  16
1776,  3486,  17
1776,  1298,  18
1776,  2536,  19
1776,  329,  20
1776,  1505,  21
1776,  1455,  22
1776,  2478,  23
1776,  1450,  24
1776,  3087,  25
1776,  892,  26
1776,  1611,  27
1776,  3007,  28
1776,  593,  29
1776,  2000,  30
1776,  3185,  31
1776,  545,  32
1776,  2166,  33
1776,  1533,  34
1776,  3084,  35
1776,  2199,  36
1776,  3161,  37
1776,  2911,  38
1776,  2069,  39
1776,  645,  40
1776,  487,  41
1776,  1424,  42
1776,  1478,  43
1776,  3057,  44
1776,  3293,  46
1776,  1278,  47
1776,  213,  48
1776,  1794,  49
1776,  708,  50
1776,  1324,  51
1776,  2381,  52
1776,  549,  53
1776,  3317,  54
1776,  1121,  55
1776,  2019,  56
1776,  3430,  57
1776,  1287,  58
1776,  2711,  59
1776,  48,  60
1776,  1007,  61
1776,  2412,  62
1776,  208,  63
1776,  1617,  64
1776,  3009,  65
1776,  373,  66
1776,  2740,  67
1776,  546,  68
1776,  1941,  69
1776,  745,  70
1776,  2140,  71
1776,  3554,  72
1776,  912,  73
1776,  214,  74
1776,  1501,  75
1776,  3016,  76
1776,  262,  77
1776,  3453,  78
1776,  592,  79
1776,  293,  80
1776,  2507,  81
1776,  2989,  82
1776,  2435,  83
1780,  1027,  0
1780,  1926,  1
1780,  167,  2
1780,  3119,  3
1780,  1125,  4
1780,  1792,  5
1780,  2449,  6
1780,  1508,  7
1780,  874,  8
1780,  3226,  9
1780,  3401,  10
1780,  1878,  11
1780,  1092,  13
1780,  2515,  14
1780,  303,  15
1780,  1265,  16
1780,  28,  18
1780,  182,  21
1780,  1596,  22
1780,  3010,  23
1780,  820,  24
1780,  2218,  25
1780,  252,  27
1780,  3533,  28
1780,  239,  29
1784,  708,  0
1784,  1324,  1
1784,  2381,  2
1784,  549,  3
1784,  3317,  4
1784,  1121,  5
1784,  2019,  6
1784,  3430,  7
1784,  1287,  8
1784,  2711,  9
1784,  48,  10
1784,  1007,  11
1784,  2412,  12
1784,  208,  13
1784,  1617,  14
1784,  3009,  15
1784,  373,  16
1784,  2740,  17
1784,  546,  18
1784,  1941,  19
1784,  745,  20
1784,  2140,  21
1784,  3554,  22
1784,  912,  23
1784,  214,  24
1784,  1501,  25
1784,  3016,  26
1784,  262,  27
1784,  3453,  28
1784,  592,  29
1784,  293,  30
1784,  2507,  31
1784,  2989,  32
1784,  2435,  33
1788,  214,  0
1788,  1501,  1
1788,  3016,  2
1788,  262,  3
1788,  3453,  4
1788,  592,  5
1788,  293,  6
1788,  2507,  7
1788,  2989,  8
1788,  2435,  9
1790,  1027,  0
1790,  1926,  1
1790,  167,  2
1790,  3119,  3
1790,  1125,  4
1790,  1792,  5
1792,  183,  0
1792,  1365,  1
1792,  2217,  3
1792,  631,  4
1792,  2271,  5
1792,  423,  6
1792,  2327,  7
1792,  1519,  8
1792,  358,  9
1792,  1604,  10
1792,  82,  11
1792,  2999,  12
1792,  584,  13
1792,  1539,  14
1792,  3495,  15
1792,  411,  16
1792,  422,  17
1792,  1710,  18
1792,  1361,  19
1792,  1642,  20
1792,  917,  21
1792,  3045,  22
1792,  2891,  23
1792,  1979,  24
1792,  2948,  25
1792,  720,  26
1792,  1243,  27
1792,  1975,  28
1792,  3268,  29
1792,  3,  30
1792,  686,  31
1792,  1784,  32
1792,  3071,  33
1792,  2248,  35
1792,  339,  36
1792,  3249,  37
1792,  3192,  38
1792,  2722,  39
1792,  477,  40
1794,  1566,  0
1794,  349,  1
1794,  558,  2
1794,  1201,  3
1794,  2319,  4
1794,  1691,  5
1794,  688,  6
1794,  2210,  7
1794,  3075,  8
1794,  548,  9
1794,  200,  10
1794,  3404,  11
1794,  2544,  12
1794,  632,  13
1794,  3114,  14
1794,  798,  15
1794,  576,  16
1794,  2100,  17
1794,  3391,  18
1794,  1086,  19
1794,  231,  20
1794,  3266,  21
1794,  524,  22
1794,  2707,  23
1794,  751,  24
1794,  1475,  25
1794,  3565,  26
1794,  2234,  27
1794,  2250,  28
1794,  126,  29
1794,  2023,  31
1794,  179,  32
1794,  1471,  33
1794,  1580,  34
1794,  3536,  35
1794,  79,  36
1794,  1239,  37
1794,  2059,  38
1794,  1340,  40
1794,  3532,  41
1796,  168,  0
1796,  944,  1
1796,  2406,  2
1796,  3410,  3
1796,  1045,  4
1796,  2360,  5
1796,  2334,  6
1796,  40,  7
1796,  1331,  8
1796,  2631,  9
1796,  321,  10
1796,  1590,  11
1796,  1529,  12
1796,  1236,  13
1796,  790,  14
1796,  1750,  15
1796,  515,  16
1796,  1916,  17
1796,  2217,  18
1796,  2271,  20
1796,  2327,  22
1796,  358,  23
1796,  1604,  24
1796,  82,  25
1796,  2999,  26
1796,  584,  27
1796,  1539,  28
1796,  3495,  29
1796,  411,  30
1796,  422,  31
1796,  1710,  32
1796,  1361,  33
1796,  1642,  34
1796,  917,  35
1796,  3045,  36
1796,  2891,  37
1796,  1979,  38
1796,  2948,  39
1796,  720,  40
1796,  1243,  41
1796,  1975,  42
1796,  3268,  43
1796,  686,  44
1796,  1784,  45
1796,  3071,  46
1796,  2248,  47
1796,  339,  48
1796,  1587,  49
1796,  3192,  50
1796,  2722,  51
1796,  477,  52
1797,  168,  0
1797,  1685,  1
1797,  944,  2
1797,  2406,  3
1797,  3410,  4
1797,  1131,  5
1797,  1526,  6
1797,  234,  7
1797,  2583,  8
1797,  1276,  9
1797,  2274,  10
1797,  293,  11
1797,  2507,  12
1797,  1926,  13
1797,  167,  14
1797,  3119,  15
1797,  1125,  16
1797,  1792,  17
1798,  214,  0
1798,  1501,  1
1798,  3016,  2
1798,  262,  3
1798,  3453,  4
1798,  592,  5
1798,  3596,  6
1798,  2357,  7
1798,  145,  8
1798,  2530,  9
1798,  320,  10
1798,  1457,  11
1798,  1108,  12
1798,  83,  13
1798,  2700,  14
1798,  380,  15
1798,  2976,  16
1799,  1566,  0
1799,  349,  1
1799,  558,  2
1799,  3395,  3
1799,  2319,  4
1799,  1691,  5
1799,  688,  6
1799,  2210,  7
1799,  3075,  8
1799,  548,  9
1799,  200,  10
1799,  1063,  11
1799,  2544,  12
1799,  632,  13
1799,  3114,  14
1799,  798,  15
1799,  576,  16
1799,  2100,  17
1799,  3391,  18
1799,  1086,  19
1799,  231,  20
1799,  3266,  21
1799,  524,  22
1799,  2707,  23
1799,  751,  24
1799,  1475,  25
1799,  3565,  26
1799,  2234,  27
1799,  2250,  28
1799,  126,  29
1799,  2023,  31
1799,  179,  32
1799,  1471,  33
1799,  1580,  34
1799,  3536,  35
1799,  79,  36
1799,  1239,  37
1799,  2059,  38
1799,  3420,  39
1799,  772,  40
1799,  2170,  41
1799,  3583,  42
1799,  2539,  43
1799,  3357,  44
1799,  1634,  45
1799,  336,  46
1799,  3094,  47
1799,  1346,  48
1799,  56,  49
1799,  2376,  50
1799,  3307,  51
1799,  1457,  52
1799,  1108,  53
1799,  83,  54
1799,  2700,  55
1799,  380,  56
1799,  2976,  57
1800,  2650,  0
1800,  1515,  1
1800,  646,  2
1800,  3139,  3
1800,  1452,  4
1800,  2758,  5
1800,  332,  6
1800,  1633,  7
1800,  2933,  8
1800,  2110,  9
1800,  612,  10
1800,  2015,  11
1800,  2750,  12
1800,  551,  13
1800,  1615,  14
1800,  2171,  15
1800,  1789,  16
1800,  754,  17
1800,  1035,  18
1800,  1432,  19
1800,  1316,  20
1800,  2442,  21
1800,  2789,  22
1800,  693,  23
1800,  3578,  24
1800,  3212,  26
1800,  1142,  27
1800,  512,  28
1800,  311,  29
1800,  3287,  30
1800,  1208,  31
1800,  2512,  32
1800,  414,  33
1800,  1264,  34
1800,  1832,  35
1800,  3276,  36
1800,  738,  37
1800,  1992,  38
1800,  575,  39
1800,  1932,  40
1800,  919,  41
1800,  3396,  42
1800,  1047,  43
1800,  2352,  44
1800,  3171,  46
1800,  2157,  47
1800,  891,  48
1800,  92,  49
1800,  3179,  50
1800,  1738,  51
1800,  3128,  52
1800,  700,  53
1800,  1465,  54
1800,  2340,  55
1800,  2683,  56
1800,  3256,  57
1800,  657,  58
1800,  3213,  59
1800,  825,  60
1800,  1514,  61
1800,  665,  62
1800,  973,  63
1800,  2441,  64
1800,  1700,  65
1800,  2101,  66
1836,  397,  1
1836,  3275,  2
1836,  2251,  3
1836,  220,  4
1836,  2819,  5
1836,  3134,  6
1836,  2118,  7
1836,  3424,  8
1836,  1964,  9
1836,  932,  10
1836,  3519,  11
1836,  1468,  12
1836,  2888,  13
1836,  1321,  14
1836,  1398,  15
1836,  3041,  16
1836,  849,  17
1836,  2048,  18
1836,  3462,  19
1836,  870,  20
1836,  1929,  21
1836,  1769,  22
1836,  1466,  23
1836,  2215,  24
1836,  1863,  25
1836,  3436,  26
1836,  3149,  27
1836,  885,  28
1836,  342,  29
1836,  180,  30
1836,  1491,  31
1836,  799,  32
1836,  3099,  33
1836,  1585,  34
1836,  282,  35
1836,  2371,  36
1836,  1520,  37
1836,  1,  38
1836,  2304,  39
1836,  1868,  40
1836,  408,  41
1836,  467,  42
1836,  1096,  43
1836,  2266,  44
1836,  1547,  45
1836,  2956,  46
1836,  3572,  47
1836,  2164,  48
1836,  1041,  49
1836,  1198,  50
1836,  2674,  51
1836,  1212,  52
1836,  240,  53
1836,  2387,  54
1836,  1378,  55
1836,  2959,  56
1836,  1363,  57
1836,  2785,  58
1836,  2908,  59
1836,  1357,  60
1836,  2929,  61
1836,  2487,  62
1836,  1925,  63
1836,  325,  64
1836,  3236,  65
1872,  1052,  0
1872,  3123,  1
1872,  2749,  2
1872,  1076,  3
1872,  1507,  4
1872,  2912,  5
1872,  194,  6
1872,  2798,  7
1872,  2969,  8
1872,  3570,  9
1872,  169,  10
1872,  1035,  11
1872,  1432,  12
1872,  1316,  13
1872,  2442,  14
1872,  2789,  15
1872,  693,  16
1872,  3578,  17
1872,  3212,  19
1872,  1142,  20
1872,  512,  21
1872,  311,  22
1872,  2292,  23
1872,  513,  24
1872,  365,  25
1872,  866,  26
1872,  1244,  27
1872,  2655,  28
1872,  640,  29
1872,  156,  30
1872,  2754,  32
1872,  871,  33
1872,  2676,  34
1872,  1992,  35
1872,  575,  36
1872,  1932,  37
1872,  919,  38
1872,  1047,  39
1872,  2352,  40
1872,  3171,  42
1872,  2157,  43
1872,  891,  44
1872,  92,  45
1872,  3179,  46
1872,  1738,  47
1872,  3128,  48
1872,  700,  49
1872,  1465,  50
1872,  2883,  51
1872,  458,  52
1872,  1861,  53
1872,  3485,  54
1872,  852,  55
1896,  2351,  0
1896,  1629,  1
1896,  374,  2
1896,  1334,  3
1896,  2494,  4
1896,  280,  5
1896,  1468,  6
1896,  2888,  7
1896,  1321,  8
1896,  1398,  9
1896,  3041,  10
1896,  849,  11
1896,  2048,  12
1896,  3462,  13
1896,  870,  14
1896,  2732,  15
1896,  1769,  16
1896,  1466,  17
1896,  2215,  18
1896,  1863,  19
1896,  3436,  20
1896,  885,  21
1896,  2047,  22
1896,  3527,  23
1896,  2922,  24
1896,  2960,  25
1896,  3147,  26
1896,  2039,  27
1896,  1080,  28
1896,  3252,  29
1896,  2598,  30
1896,  3271,  31
1896,  1868,  32
1896,  408,  33
1896,  467,  34
1896,  1096,  35
1896,  2266,  36
1896,  1547,  37
1896,  2956,  38
1896,  3572,  39
1896,  2164,  40
1896,  1041,  41
1896,  2055,  42
1896,  2765,  43
1896,  3299,  44
1896,  2370,  45
1896,  1786,  46
1896,  2743,  47
1896,  1887,  48
1896,  1222,  49
1896,  1676,  50
1896,  3571,  51
1896,  1842,  52
1896,  2459,  53
1920,  1433,  0
1920,  3103,  1
1920,  1651,  2
1920,  1129,  3
1920,  138,  4
1920,  1940,  5
1920,  992,  6
1920,  1102,  7
1920,  1885,  8
1920,  2271,  9
1920,  2327,  11
1920,  358,  12
1920,  1604,  13
1920,  2999,  14
1920,  584,  15
1920,  1539,  16
1920,  3495,  17
1920,  411,  18
1920,  422,  19
1920,  1710,  20
1920,  1361,  21
1920,  1642,  22
1920,  917,  23
1920,  3045,  24
1920,  2891,  25
1920,  1979,  26
1920,  2948,  27
1920,  720,  28
1920,  1243,  29
1920,  1975,  30
1920,  3268,  31
1920,  1826,  32
1920,  3363,  33
1920,  1056,  34
1920,  2114,  36
1920,  1341,  37
1924,  214,  0
1924,  1501,  1
1924,  3016,  2
1924,  262,  3
1924,  3453,  4
1924,  592,  5
1924,  3596,  6
1924,  2357,  7
1924,  145,  8
1924,  2530,  9
1924,  320,  10
1924,  1045,  11
1924,  2360,  12
1924,  2334,  13
1924,  40,  14
1924,  1331,  15
1924,  2631,  16
1924,  321,  17
1924,  1590,  18
1924,  1529,  19
1924,  2808,  20
1924,  2289,  21
1924,  2066,  22
1924,  345,  23
1924,  141,  24
1926,  1717,  0
1926,  375,  1
1926,  2428,  2
1926,  2284,  3
1926,  1492,  4
1926,  3012,  5
1926,  200,  6
1926,  1063,  7
1926,  2544,  8
1926,  632,  9
1926,  3114,  10
1926,  798,  11
1926,  576,  12
1926,  2100,  13
1926,  3391,  14
1926,  1086,  15
1926,  231,  16
1926,  3266,  17
1926,  524,  18
1926,  2707,  19
1926,  751,  20
1926,  1475,  21
1926,  3565,  22
1926,  2234,  23
1926,  2250,  24
1926,  126,  25
1926,  174,  26
1926,  2023,  28
1926,  179,  29
1926,  1471,  30
1926,  1580,  31
1926,  3536,  32
1926,  79,  33
1926,  3077,  34
1926,  2301,  35
1926,  2223,  36
1926,  770,  37
1926,  1556,  38
1926,  2560,  39
1926,  2947,  40
1926,  345,  41
1926,  141,  42
1928,  1129,  0
1928,  138,  1
1928,  1940,  2
1928,  992,  3
1928,  1102,  4
1928,  1885,  5
1928,  2271,  6
1928,  2327,  8
1928,  358,  9
1928,  1604,  10
1928,  2999,  11
1928,  584,  12
1928,  1539,  13
1928,  3495,  14
1928,  411,  15
1928,  422,  16
1928,  1710,  17
1928,  1361,  18
1928,  1642,  19
1928,  917,  20
1928,  3045,  21
1928,  2891,  22
1928,  1979,  23
1928,  2948,  24
1928,  720,  25
1928,  1243,  26
1928,  1975,  27
1928,  3268,  28
1928,  1826,  29
1928,  3363,  30
1928,  1056,  31
1928,  2114,  33
1928,  1341,  34
1952,  1129,  0
1952,  138,  1
1952,  759,  2
1952,  490,  3
1952,  1745,  4
1952,  3357,  5
1952,  1634,  6
1952,  336,  7
1952,  3094,  8
1952,  1346,  9
1952,  56,  10
1952,  2376,  11
1952,  3307,  12
1952,  1131,  13
1952,  1526,  14
1952,  234,  15
1952,  2583,  16
1952,  1276,  17
1952,  2274,  18
1952,  293,  19
1952,  277,  20
1952,  1926,  21
1952,  167,  22
1952,  3119,  23
1952,  1125,  24
1952,  1792,  25
1959,  214,  0
1959,  1501,  1
1959,  3016,  2
1959,  262,  3
1959,  3453,  4
1959,  592,  5
1959,  3596,  6
1959,  2357,  7
1959,  145,  8
1959,  2530,  9
1959,  320,  10
1959,  1045,  11
1959,  2360,  12
1959,  2334,  13
1959,  40,  14
1959,  1331,  15
1959,  2631,  16
1959,  321,  17
1959,  1590,  18
1959,  1529,  19
1959,  2808,  20
1959,  2289,  21
1959,  2066,  22
1959,  1556,  23
1959,  2560,  24
1964,  1717,  0
1964,  375,  1
1964,  2428,  2
1964,  2284,  3
1964,  1492,  4
1964,  3012,  5
1964,  200,  6
1964,  1063,  7
1964,  2544,  8
1964,  632,  9
1964,  3114,  10
1964,  798,  11
1964,  576,  12
1964,  2100,  13
1964,  3391,  14
1964,  1086,  15
1964,  231,  16
1964,  3266,  17
1964,  524,  18
1964,  2707,  19
1964,  751,  20
1964,  1475,  21
1964,  3565,  22
1964,  2234,  23
1964,  2250,  24
1964,  126,  25
1964,  174,  26
1964,  2023,  27
1964,  179,  28
1964,  1471,  29
1964,  1580,  30
1964,  3536,  31
1964,  79,  32
1964,  3077,  33
1964,  2301,  34
1964,  2223,  35
1964,  770,  36
1964,  1556,  37
1964,  2560,  38
1990,  1766,  0
1990,  740,  1
1990,  582,  2
1990,  1829,  3
1990,  1268,  4
1990,  40,  5
1990,  1331,  6
1990,  2631,  7
1990,  321,  8
1990,  1590,  9
1990,  1529,  10
1990,  1236,  11
1990,  790,  12
1990,  1750,  13
1990,  515,  14
1990,  1340,  16
1990,  3532,  17
1991,  1766,  0
1991,  740,  1
1991,  582,  2
1991,  1829,  3
1991,  1268,  4
1991,  40,  5
1991,  1331,  6
1991,  2631,  7
1991,  321,  8
1991,  1590,  9
1991,  1529,  10
1991,  1236,  11
1991,  790,  12
1991,  1750,  13
1991,  515,  14
1991,  1916,  15
1991,  2217,  16
1991,  2271,  18
1991,  2327,  20
1991,  358,  21
1991,  1604,  22
1991,  82,  23
1991,  2999,  24
1991,  584,  25
1991,  1539,  26
1991,  3495,  27
1991,  411,  28
1991,  422,  29
1991,  1710,  30
1991,  1361,  31
1991,  1642,  32
1991,  917,  33
1991,  3045,  34
1991,  2891,  35
1991,  1979,  36
1991,  2948,  37
1991,  720,  38
1991,  1243,  39
1991,  1975,  40
1991,  3268,  41
1991,  3,  42
1991,  686,  43
1991,  1784,  44
1991,  3071,  45
1991,  2248,  46
1991,  339,  47
1991,  1587,  48
1991,  3192,  49
1991,  2722,  50
1991,  477,  51
1994,  1766,  0
1994,  740,  1
1994,  582,  2
1994,  1829,  3
1994,  1268,  4
1994,  56,  5
1994,  2376,  6
1994,  3307,  7
1994,  1131,  8
1994,  1526,  9
1994,  234,  10
1994,  2583,  11
1994,  1276,  12
1994,  2274,  13
1994,  293,  14
1994,  2507,  15
1994,  1926,  16
1994,  167,  17
1994,  3119,  18
1994,  1125,  19
1994,  1792,  20
1995,  214,  0
1995,  1501,  1
1995,  3016,  2
1995,  262,  3
1995,  3453,  4
1995,  592,  5
1995,  3596,  6
1995,  2357,  7
1995,  145,  8
1995,  2530,  9
1995,  320,  10
1995,  1045,  11
1995,  2360,  12
1995,  2334,  13
1995,  2762,  14
1995,  2102,  15
1995,  3573,  16
1995,  2896,  17
1995,  2042,  18
1995,  3061,  19
1996,  1566,  0
1996,  349,  1
1996,  558,  2
1996,  3395,  3
1996,  2319,  4
1996,  1691,  5
1996,  688,  6
1996,  2210,  7
1996,  3075,  8
1996,  548,  9
1996,  200,  10
1996,  1063,  11
1996,  2921,  12
1996,  1344,  13
1996,  1540,  14
1996,  231,  15
1996,  3266,  16
1996,  524,  17
1996,  2707,  18
1996,  751,  19
1996,  1475,  20
1996,  3565,  21
1996,  2234,  22
1996,  2250,  23
1996,  126,  24
1996,  2023,  27
1996,  179,  28
1996,  1471,  29
1996,  1580,  30
1996,  3536,  31
1996,  79,  32
1996,  1239,  33
1996,  2059,  34
1996,  3420,  35
1996,  772,  36
1996,  2170,  37
1996,  3583,  38
1996,  2539,  39
1996,  3357,  40
1996,  1634,  41
1996,  336,  42
1996,  3094,  43
1996,  1346,  44
1996,  2762,  45
1996,  2102,  46
1996,  3573,  47
1996,  2896,  48
1996,  2042,  49
1996,  3061,  50
1998,  1884,  0
1998,  3180,  1
1998,  1342,  2
1998,  2642,  3
1998,  322,  4
1998,  42,  5
1998,  2475,  6
1998,  1452,  7
1998,  2758,  8
1998,  332,  9
1998,  1633,  10
1998,  2933,  11
1998,  612,  12
1998,  2015,  13
1998,  2750,  14
1998,  551,  15
1998,  1197,  16
1998,  2588,  17
1998,  3301,  18
1998,  3388,  19
1998,  1862,  20
1998,  619,  21
1998,  2185,  23
1998,  1066,  24
1998,  3422,  25
1998,  1225,  26
1998,  2433,  27
1998,  536,  28
1998,  440,  29
1998,  1981,  30
1998,  2797,  31
1998,  493,  32
1998,  2221,  33
1998,  3524,  34
1998,  541,  35
1998,  1802,  36
1998,  1077,  37
1998,  263,  38
1998,  1384,  39
1998,  2448,  40
1998,  3289,  41
1998,  1178,  42
1998,  1220,  43
1998,  2524,  44
1998,  429,  45
1998,  285,  46
